"","PostCode","ID..","X","CDuid","SAC","FED96uid","FSA","DAuid","Block","Lat","Long","SLI","PR","CSD","CSDname","CSDtype","CCS","SACtype","CTname","ER","DPL","UARA","UARAtype","Rep_Point","PCtype","Comm_Name","DMT","H_DMT","Birth_Date","Ref_Date","FED96name","SACname","CDname"
"276","V3A6Y3",40,106940,5915,933,59010,"V3A",59152789,4,49.156723,-122.678578,0,59,1,"Langley","DM",1,1,504.01,20,9959,9959,3,1,2,"LANGLEY","Z","T",19830401,19960401,"Langley - Abbotsford","Vancouver","Greater Vancouver Regional District"
"277","V3A6Y3",40,105850,5915,933,59010,"V3A",59152789,6,49.155717,-122.676038,0,59,1,"Langley","DM",1,1,504.01,20,9959,9959,3,1,2,"LANGLEY","Z","T",19830401,19960401,"Langley - Abbotsford","Vancouver","Greater Vancouver Regional District"
"278","V3A7A6",41,118295,5915,933,59023,"V3A",59152343,1,49.100169,-122.670919,1,59,2,"Langley","C",1,1,503.04,20,9959,973,1,2,1,"LANGLEY","A","A",19830401,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"279","V3A7H8",42,116939,5915,933,59023,"V3A",59152784,1,49.095114,-122.6644,0,59,2,"Langley","C",1,1,503.03,20,9959,973,1,1,1,"LANGLEY","A","A",19830401,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"280","V3A7H8",42,117303,5915,933,59023,"V3A",59152784,1,49.095085,-122.667107,1,59,2,"Langley","C",1,1,503.03,20,9959,973,1,1,1,"LANGLEY","A","A",19830401,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"281","V3A8H5",43,79030,5915,933,59010,"V3A",59152381,1,49.09641,-122.627345,1,59,1,"Langley","DM",1,1,502.04,20,9959,973,1,1,1,"LANGLEY","A","A",19920801,19000001,"Langley - Abbotsford","Vancouver","Greater Vancouver Regional District"
"282","V3A8H5",43,79031,5915,933,59010,"V3A",59152381,1,49.096438,-122.632156,0,59,1,"Langley","DM",1,1,502.04,20,9959,973,1,2,1,"LANGLEY","A","A",19920801,19000001,"Langley - Abbotsford","Vancouver","Greater Vancouver Regional District"
"283","V3A8N1",44,106439,5915,933,59010,"V3A",59152372,2,49.087957,-122.623187,0,59,1,"Langley","DM",1,1,502.04,20,9959,973,1,1,1,"LANGLEY","A","A",19950201,19000001,"Langley - Abbotsford","Vancouver","Greater Vancouver Regional District"
"284","V3A8N1",44,79101,5915,933,59010,"V3A",59152372,2,49.08779,-122.623084,1,59,1,"Langley","DM",1,1,502.04,20,9959,973,1,1,1,"LANGLEY","A","A",19950201,19000001,"Langley - Abbotsford","Vancouver","Greater Vancouver Regional District"
"285","V3R0M5",45,83388,5915,933,59025,"V3R",59151866,1,49.191007,-122.810846,1,59,4,"Surrey","C",4,1,189.05,20,9959,973,1,1,1,"SURREY","A","A",19901201,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"286","V3R0M7",46,82663,5915,933,59025,"V3R",59151862,2,49.186216,-122.806412,1,59,4,"Surrey","C",4,1,189.05,20,9959,973,1,1,1,"SURREY","B","B",19910101,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"287","V3R0M7",46,81935,5915,933,59025,"V3R",59151862,2,49.185055,-122.806433,0,59,4,"Surrey","C",4,1,189.05,20,9959,973,1,1,1,"SURREY","B","B",19910101,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"288","V3R0M7",46,81570,5915,933,59025,"V3R",59151862,2,49.185718,-122.806442,0,59,4,"Surrey","C",4,1,189.05,20,9959,973,1,1,1,"SURREY","B","B",19910101,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"289","V3R0P9",47,108477,5915,933,59025,"V3R",59152008,1,49.182668,-122.811964,1,59,4,"Surrey","C",4,1,189.05,20,9959,973,1,1,1,"SURREY","A","A",19910801,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"290","V3R1E6",48,84739,5915,933,59025,"V3R",59152005,1,49.176421,-122.804692,1,59,4,"Surrey","C",4,1,187.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"291","V3R1E7",49,55579,5915,933,59025,"V3R",59152004,1,49.177218,-122.809516,1,59,4,"Surrey","C",4,1,187.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"292","V3R1S9",50,109102,5915,933,59025,"V3R",59151937,2,49.195545,-122.820253,1,59,4,"Surrey","C",4,1,190.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"293","V3R1V3",51,108418,5915,933,59025,"V3R",59151871,1,49.198235,-122.809028,1,59,4,"Surrey","C",4,1,189.08,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"294","V3R1V7",52,108507,5915,933,59025,"V3R",59151937,1,49.198975,-122.819432,1,59,4,"Surrey","C",4,1,190.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"295","V3R1W6",72,46723,5915,933,59024,"V3R",59151879,1,49.196678,-122.797706,1,59,4,"Surrey","C",4,1,189.07,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"296","V3R1W6",53,46723,5915,933,59024,"V3R",59151879,1,49.196678,-122.797706,1,59,4,"Surrey","C",4,1,189.07,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"297","V3R3X4",54,139781,5915,933,59025,"V3R",59151869,2,49.192524,-122.812391,1,59,4,"Surrey","C",4,1,189.08,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"298","V3R4C5",55,80545,5915,933,59025,"V3R",59151875,1,49.198562,-122.806078,1,59,4,"Surrey","C",4,1,189.08,20,9959,973,1,1,1,"SURREY","B","B",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"299","V3R4J9",56,38484,5915,933,59024,"V3R",59151879,1,49.19276,-122.79523,1,59,4,"Surrey","C",4,1,189.07,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"300","V3R4J9",56,38812,5915,933,59024,"V3R",59151879,1,49.194697,-122.795282,0,59,4,"Surrey","C",4,1,189.07,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"301","V3R5G5",57,109231,5915,933,59025,"V3R",59151908,5,49.205652,-122.833424,1,59,4,"Surrey","C",4,1,190.04,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"302","V3R5L2",58,108542,5915,933,59025,"V3R",59151918,7,49.201483,-122.83922,1,59,4,"Surrey","C",4,1,190.05,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"303","V3R5M5",59,82317,5915,933,59025,"V3R",59151908,7,49.204766,-122.836662,1,59,4,"Surrey","C",4,1,190.04,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"304","V3R5W1",60,39546,5915,933,59024,"V3R",59151839,4,49.17024,-122.735448,1,59,4,"Surrey","C",4,1,182.05,20,9959,9959,3,1,1,"SURREY","A","A",19830401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"305","V3R5W1",60,46586,5915,933,59024,"V3R",59151849,1,49.170398,-122.792976,0,59,4,"Surrey","C",4,1,187.09,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"306","V3R6A9",61,79430,5915,933,59025,"V3R",59151941,3,49.189829,-122.819687,1,59,4,"Surrey","C",4,1,189.06,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"307","V3R6S6",62,139505,5915,933,59025,"V3R",59151874,2,49.201892,-122.800731,1,59,4,"Surrey","C",4,1,189.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"308","V3R6Z9",63,81639,5915,933,59025,"V3R",59151992,2,49.165497,-122.816845,1,59,4,"Surrey","C",4,1,187.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"309","V3R6Z9",63,82373,5915,933,59025,"V3R",59151992,2,49.164326,-122.816847,0,59,4,"Surrey","C",4,1,187.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"310","V3R6Z9",63,82736,5915,933,59025,"V3R",59151992,2,49.164323,-122.816573,0,59,4,"Surrey","C",4,1,187.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"311","V3R7A4",64,83833,5915,933,59025,"V3R",59152003,3,49.171597,-122.807358,1,59,4,"Surrey","C",4,1,187.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"312","V3R7A4",64,84808,5915,933,59025,"V3R",59152003,3,49.17158,-122.805522,0,59,4,"Surrey","C",4,1,187.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"313","V3R7G1",65,107161,5915,933,59024,"V3R",59151855,2,49.180852,-122.796194,1,59,4,"Surrey","C",4,1,189.1,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"314","V3R7P7",66,134471,5915,933,59024,"V3R",59151885,1,49.184528,-122.779521,1,59,4,"Surrey","C",4,1,189.09,20,9959,973,1,1,1,"SURREY","Z","A",19830401,19930101,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"315","V3R7V8",67,134529,5915,933,59024,"V3R",59151860,1,49.184236,-122.795499,1,59,4,"Surrey","C",4,1,189.1,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"316","V3R7Y6",68,142054,5915,933,59025,"V3R",59151996,1,49.168465,-122.833947,1,59,4,"Surrey","C",4,1,187.05,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"317","V3R7Y6",68,54577,5915,933,59025,"V3R",59151994,2,49.168303,-122.820154,0,59,4,"Surrey","C",4,1,187.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"318","V3R7Y6",68,142055,5915,933,59025,"V3R",59151994,2,49.168483,-122.820153,0,59,4,"Surrey","C",4,1,187.03,20,9959,973,1,1,1,"SURREY","A","A",19830401,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"319","V3R9B1",69,66414,5915,933,59024,"V3R",59151852,2,49.171476,-122.794308,0,59,4,"Surrey","C",4,1,187.09,20,9959,973,1,1,1,"SURREY","A","A",19860601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"320","V3R9B1",69,41144,5915,933,59024,"V3R",59151852,2,49.171422,-122.791637,1,59,4,"Surrey","C",4,1,187.09,20,9959,973,1,1,1,"SURREY","A","A",19860601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"321","V3R9B7",70,49680,5915,933,59024,"V3R",59151851,2,49.173706,-122.791641,1,59,4,"Surrey","C",4,1,187.09,20,9959,973,1,1,1,"SURREY","A","A",19860601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"322","V3R9B7",70,143727,5915,933,59024,"V3R",59151852,2,49.172421,-122.791774,0,59,4,"Surrey","C",4,1,187.09,20,9959,973,1,1,1,"SURREY","A","A",19860601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"323","V3R9B7",70,133884,5915,933,59024,"V3R",59151852,1,49.172426,-122.792049,0,59,4,"Surrey","C",4,1,187.09,20,9959,973,1,1,1,"SURREY","A","A",19860601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"324","V3R9B7",70,115295,5915,933,59024,"V3R",59151852,2,49.173615,-122.791404,0,59,4,"Surrey","C",4,1,187.09,20,9959,973,1,1,1,"SURREY","A","A",19860601,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"325","V3R9Z2",71,78661,5915,933,59025,"V3R",59151857,1,49.177857,-122.803545,0,59,4,"Surrey","C",4,1,189.05,20,9959,973,1,1,1,"SURREY","A","A",19880301,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"326","V3R9Z2",71,108303,5915,933,59025,"V3R",59151857,1,49.177838,-122.802366,1,59,4,"Surrey","C",4,1,189.05,20,9959,973,1,1,1,"SURREY","A","A",19880301,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"327","V3R9Z2",71,108437,5915,933,59025,"V3R",59151857,1,49.177667,-122.803971,0,59,4,"Surrey","C",4,1,189.05,20,9959,973,1,1,1,"SURREY","A","A",19880301,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"328","V3S0B8",74,109991,5915,933,59023,"V3S",59152681,4,49.045819,-122.75858,1,59,4,"Surrey","C",4,1,180,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"329","V3S0B8",74,112915,5915,933,59023,"V3S",59152681,4,49.045812,-122.764107,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"330","V3S0B8",73,109991,5915,933,59023,"V3S",59152681,4,49.045819,-122.75858,1,59,4,"Surrey","C",4,1,180,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"331","V3S0B8",73,112915,5915,933,59023,"V3S",59152681,4,49.045812,-122.764107,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"332","V3S0G5",75,133838,5915,933,59024,"V3S",59152803,1,49.144289,-122.766091,0,59,4,"Surrey","C",4,1,182.04,20,9959,973,1,2,1,"SURREY","A","A",20010201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"333","V3S0G5",75,134441,5915,933,59024,"V3S",59152023,2,49.160215,-122.763423,0,59,4,"Surrey","C",4,1,187.07,20,9959,973,1,2,1,"SURREY","A","A",20010201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"334","V3S0G5",75,107103,5915,933,59024,"V3S",59152023,8,49.15679,-122.767341,0,59,4,"Surrey","C",4,1,187.07,20,9959,973,1,2,1,"SURREY","A","A",20010201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"335","V3S0G5",75,113381,5915,933,59023,"V3S",59152578,2,49.018964,-122.765962,0,59,4,"Surrey","C",4,1,181.06,20,9959,1021,2,2,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"336","V3S0G5",75,121317,5915,933,59024,"V3S",59152023,7,49.158112,-122.7649,0,59,4,"Surrey","C",4,1,187.07,20,9959,973,1,2,1,"SURREY","A","A",20010201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"337","V3S0G5",75,114423,5915,933,59023,"V3S",59152687,7,49.064145,-122.768055,1,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"338","V3S0G5",75,108107,5915,933,59024,"V3S",59152022,4,49.163874,-122.766408,0,59,4,"Surrey","C",4,1,187.06,20,9959,973,1,2,1,"SURREY","A","A",20010201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"339","V3S0G5",75,144767,5915,933,59025,"V3S",59151894,7,49.204722,-122.763512,0,59,4,"Surrey","C",4,1,188.03,20,9959,9959,3,2,1,"SURREY","A","A",20010201,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"340","V3S0G5",75,136630,5915,933,59024,"V3S",59152800,1,49.150193,-122.765064,0,59,4,"Surrey","C",4,1,187.08,20,9959,973,1,2,1,"SURREY","A","A",20010201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"341","V3S0G5",75,85556,5915,933,59025,"V3S",59151894,9,49.203492,-122.764424,0,59,4,"Surrey","C",4,1,188.03,20,9959,9959,3,2,1,"SURREY","A","A",20010201,19000001,"Surrey North / Surrey-Nord","Vancouver","Greater Vancouver Regional District"
"342","V3S0H4",76,113089,5915,933,59023,"V3S",59152688,19,49.068801,-122.791986,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,2,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"343","V3S0H4",76,113448,5915,933,59023,"V3S",59152666,1,49.038954,-122.790248,1,59,4,"Surrey","C",4,1,181.05,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"344","V3S0H4",76,103973,5915,933,59023,"V3S",59152688,17,49.068443,-122.7904,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"345","V3S0H4",76,113088,5915,933,59023,"V3S",59152688,19,49.068441,-122.790673,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"346","V3S0H4",76,103974,5915,933,59023,"V3S",59152688,19,49.069021,-122.791232,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"347","V3S0H6",77,120027,5915,933,59023,"V3S",59152688,21,49.070866,-122.795983,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,2,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"348","V3S0H6",77,111276,5915,933,59023,"V3S",59152688,19,49.069441,-122.79068,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"349","V3S0H6",77,111278,5915,933,59023,"V3S",59152688,20,49.068909,-122.793801,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,2,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"350","V3S0H6",77,112733,5915,933,59023,"V3S",59152688,17,49.071153,-122.790361,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"351","V3S0H6",77,110908,5915,933,59023,"V3S",59152666,1,49.038954,-122.790248,1,59,4,"Surrey","C",4,1,181.05,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"352","V3S0H6",77,111277,5915,933,59023,"V3S",59152688,19,49.068801,-122.791986,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,2,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"353","V3S0H6",77,112734,5915,933,59023,"V3S",59152688,17,49.069438,-122.790407,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,1,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"354","V3S0H6",77,112735,5915,933,59023,"V3S",59152688,17,49.071971,-122.784938,0,59,4,"Surrey","C",4,1,180,20,9959,1021,2,2,1,"SURREY","A","A",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"355","V3S0L5",78,136935,5915,933,59024,"V3S",59152323,5,49.097366,-122.712549,0,59,4,"Surrey","C",4,1,182.01,20,9959,973,1,1,2,"SURREY","H","H",20010201,19000001,"Surrey Central / Surrey-Centre","Vancouver","Greater Vancouver Regional District"
"356","V3S0L5",78,117339,5915,933,59023,"V3S",59152572,3,49.065386,-122.685256,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"357","V3S0L5",78,86820,5915,933,59023,"V3S",59152322,12,49.06049,-122.751368,0,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"358","V3S0L5",78,116977,5915,933,59023,"V3S",59152572,4,49.060223,-122.682838,1,59,4,"Surrey","C",4,1,180,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"359","V3S0L5",78,119156,5915,933,59023,"V3S",59152340,16,49.082194,-122.704905,0,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"360","V3S0L5",78,108206,5915,933,59023,"V3S",59152322,2,49.096138,-122.74654,0,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,2,4,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"361","V3S0L5",78,86617,5915,933,59023,"V3S",59152323,2,49.099422,-122.729047,0,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"362","V3S0L5",78,119159,5915,933,59023,"V3S",59152572,2,49.07478,-122.685596,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"363","V3S0L5",78,116965,5915,933,59023,"V3S",59152340,6,49.085891,-122.696064,0,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"364","V3S0L5",78,119143,5915,933,59023,"V3S",59152322,5,49.07518,-122.751339,0,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"365","V3S0L5",78,119155,5915,933,59023,"V3S",59152340,16,49.080308,-122.70748,0,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"366","V3S0L5",78,108233,5915,933,59023,"V3S",59152572,9,49.044396,-122.682694,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,2,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"367","V3S0L5",78,111490,5915,933,59023,"V3S",59152322,9,49.067584,-122.713445,0,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"368","V3S0L5",78,117095,5915,933,59023,"V3S",59152572,3,49.067478,-122.682656,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"369","V3S0L5",78,119160,5915,933,59023,"V3S",59152572,2,49.071898,-122.685573,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,2,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"370","V3S0L5",78,118075,5915,933,59023,"V3S",59152572,12,49.035624,-122.685351,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,2,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"371","V3S0L5",78,119161,5915,933,59023,"V3S",59152572,3,49.067502,-122.688351,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"372","V3S0L5",78,109317,5915,933,59023,"V3S",59152572,2,49.071225,-122.691162,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"373","V3S0L5",78,86662,5915,933,59023,"V3S",59152322,11,49.064134,-122.735068,0,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"374","V3S0L5",78,107863,5915,933,59023,"V3S",59152572,3,49.063967,-122.691063,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"375","V3S0L5",78,112605,5915,933,59023,"V3S",59152572,7,49.051543,-122.682837,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,2,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"376","V3S0L5",78,119152,5915,933,59023,"V3S",59152340,5,49.091307,-122.69066,0,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"377","V3S0L5",78,100577,5915,933,59023,"V3S",59152572,8,49.047664,-122.686342,0,59,4,"Surrey","C",4,1,180,20,9959,9959,3,2,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
"378","V3S0L5",78,111500,5915,933,59023,"V3S",59152340,7,49.089626,-122.693073,0,59,4,"Surrey","C",4,1,182.01,20,9959,9959,3,1,2,"SURREY","H","H",20010201,19000001,"South Surrey - White Rock - Langley","Vancouver","Greater Vancouver Regional District"
