"","CTname","NoCert","EduPop","UniCert","Unemployed","LonePar","AveInc","HomeOwn","TotDwell","ParticipationRate","TotFam","No.High.school.completion","University.completion","Proportion.of.lone.parent.families","Home.ownership","Z.No.High.school.completion","Z.University.completion","Z.Unemployed","Z.Proportion.of.lone.parent.families","Z.AveInc","Z.Home.ownership","Z.ParticipationRate"
"106",9330069,100,5845,180,11.1,245,36871,1155,2630,64,1815,0.0171086398631309,0.0307955517536356,0.134986225895317,0.439163498098859,-2.31148008579757,-0.400895018757677,1.24035500735356,-0.31550238486272,0.558792136156196,-0.982936341065053,-0.330952704439644
"107",9330100.01,295,2550,45,5.6,165,35389,730,1405,68.9,875,0.115686274509804,0.0176470588235294,0.188571428571429,0.519572953736655,-0.587934915188696,-1.35029130805174,-0.572694896675365,0.725740017582063,0.405611480046773,-0.589000967280874,0.312645840879235
"108",9330100.02,775,5495,135,7.3,295,31006,1580,3115,76.2,1860,0.141037306642402,0.0245677888989991,0.158602150537634,0.507223113964687,-0.14469391880347,-0.850575067735544,-0.0122976536118778,0.143391132049998,-0.0474187599853459,-0.649504283814434,1.27147632676246
"109",9330101.01,925,7230,290,7.5,340,29696,1640,4915,70.1,2005,0.127939142461964,0.0401106500691563,0.169576059850374,0.333672431332655,-0.37370405581834,0.271708284311014,0.0536314338073561,0.356630965555418,-0.182821364238614,-1.49974947563754,0.470261811161407
"110",9330101.02,775,5815,230,8.6,375,30606,1760,3665,72.2,1875,0.133276010318143,0.0395528804815133,0.2,0.480218281036835,-0.280393510757447,0.231434134292131,0.416241414613142,0.947814631029453,-0.0887630666275653,-0.781804134236658,0.746089759155213
"111",9330102,385,3535,175,7.4,355,30964,1010,1785,69.3,1405,0.108910891089109,0.0495049504950495,0.252669039145907,0.565826330532213,-0.706396667853163,0.950030432124241,0.0206668900977393,1.97125457556457,-0.0517599121827789,-0.362400238147543,0.365184497639958
"112",9330103,790,5465,225,7.4,315,29987,1555,3260,69.3,1730,0.14455626715462,0.0411710887465691,0.182080924855491,0.476993865030675,-0.083167920354271,0.348278013686947,0.0206668900977393,0.599619608499948,-0.1527433811564,-0.79760092722011,0.365184497639958
"113",9330104,695,5355,220,4.7,270,32353,1635,2655,69.9,2055,0.129785247432306,0.0410830999066293,0.131386861313869,0.615819209039548,-0.341426497957726,0.34192471688083,-0.869375790061917,-0.385443540944836,0.0918081926323279,-0.117479250620334,0.443992482781046
"114",9330110.01,465,5185,190,5.2,255,48732,2020,2610,73.6,2150,0.0896817743490839,0.0366441658630665,0.118604651162791,0.773946360153257,-1.0426012381001,0.021408325247073,-0.704553071513832,-0.63382142404643,1.78475418886461,0.657204247549336,0.929975057817748
"115",9330110.02,220,1995,70,5.5,75,43614,800,935,65.6,805,0.110275689223058,0.0350877192982456,0.093167701863354,0.855614973262032,-0.682534346130244,-0.0909760066288653,-0.605659440384982,-1.12810023380484,1.25575378537741,1.05730838177405,-0.120798077396746
"116",9330111.01,365,4105,165,4.8,280,34537,975,2070,75,1615,0.0889159561510353,0.0401948842874543,0.173374613003096,0.471014492753623,-1.05599091073266,0.27779047598947,-0.8364112463523,0.4304426600723,0.317548106898846,-0.826894574767799,1.11386035648029
"117",9330111.02,415,5400,235,4.4,210,43186,2285,2565,68.9,2185,0.0768518518518519,0.0435185185185185,0.0961098398169336,0.89083820662768,-1.26692139995678,0.517775850945868,-0.968269421190768,-1.07092999578921,1.21151537727023,1.22987114185898,0.312645840879235
"118",9330111.03,290,2880,70,4.2,265,32021,1095,1475,78.6,1130,0.100694444444444,0.0243055555555556,0.234513274336283,0.742372881355932,-0.8500541717559,-0.86950981292025,-1.03419850861,1.61846031101991,0.0574924181192858,0.502522064054431,1.58670826732681
"119",9330112,250,1975,40,4.5,85,35441,840,1025,69.5,755,0.126582278481013,0.020253164556962,0.112582781456954,0.819512195121951,-0.397427655699023,-1.16211558890421,-0.935304877481151,-0.750835557922431,0.410986239910262,0.880436628465291,0.391453826020321
"120",9330113,595,5010,255,6.1,270,32245,1575,2595,66.7,1895,0.1187624750499,0.0508982035928144,0.142480211081794,0.606936416184971,-0.534150194103524,1.05063126357289,-0.407872178127281,-0.16988279680932,0.0806452298389287,-0.160997096819636,0.0236832286952485
"121",9330114,480,5675,205,4.6,315,37671,2245,2655,73.9,2325,0.0845814977973568,0.0361233480176211,0.135483870967742,0.845574387947269,-1.13177518765779,-0.0161976979293027,-0.902340333771534,-0.305832380367099,0.641480749440635,1.00811837423564,0.969379050388293
"122",9330115,410,3625,230,6.6,170,33975,1415,1705,74.4,1420,0.113103448275862,0.063448275862069,0.119718309859155,0.829912023460411,-0.633093410804747,1.95681816317724,-0.243049459579196,-0.612181333152031,0.259459356066528,0.931386609799036,1.0350523713392
"123",9330116,340,3865,160,4.8,170,46213,1415,1795,71.2,1550,0.0879689521345408,0.0413971539456662,0.109677419354839,0.788300835654596,-1.0725484615912,0.364601212269648,-0.8364112463523,-0.80729118492572,1.52438841778523,0.727528510128202,0.614743117253401
"124",9330117,295,4355,225,5,195,45168,1705,2100,69.2,1720,0.0677382319173364,0.0516647531572905,0.113372093023256,0.811904761904762,-1.4262652073143,1.10598052039968,-0.770482158933066,-0.735498027587022,1.41637641668243,0.843166919024017,0.352049833449778
"125",9330118,585,5735,245,6.5,380,31491,2190,3165,67,2100,0.102005231037489,0.042720139494333,0.180952380952381,0.691943127962085,-0.827136195378819,0.460128325328969,-0.276014003288813,0.577690275283804,0.00271121181834513,0.2554607751118,0.0630872212657916
"126",9330119,165,1580,45,5.7,115,42918,670,805,65.8,635,0.104430379746835,0.0284810126582278,0.181102362204724,0.832298136645963,-0.784734555686571,-0.568017961309877,-0.539730352965748,0.580604640289675,1.18381469181995,0.943076458737648,-0.0945287490163828
"127",9330120,230,2785,200,4.9,110,43323,1135,1335,64.2,1145,0.0825852782764812,0.0718132854578097,0.0960698689956332,0.850187265917603,-1.16667736934446,2.56081963409269,-0.803446702642683,-1.07170668994953,1.22567580229519,1.03071740556909,-0.304683376059281
"128",9330121,220,3110,125,5.2,105,54852,1320,1475,65.6,1270,0.0707395498392283,0.0401929260450161,0.0826771653543307,0.894915254237288,-1.37378974441361,0.277649079700611,-0.704553071513832,-1.33194739481333,2.41732208049056,1.24984507727848,-0.120798077396746
"129",9330122,180,3020,170,3.4,120,49691,1245,1340,65,1225,0.0596026490066225,0.0562913907284768,0.0979591836734694,0.92910447761194,-1.56850887836714,1.44005017882686,-1.29791485828694,-1.03499441760795,1.88387716403933,1.41734210088914,-0.199606062537832
"130",9330130.01,520,4160,195,7.2,220,48835,1385,2730,45.8,1315,0.125,0.046875,0.167300380228137,0.507326007326007,-0.425092434269562,0.760132984994768,-0.0452621973214946,0.312411031717055,1.79540034782498,-0.649000197144153,-2.72146158705262
"131",9330130.02,855,5345,265,7.7,280,33379,1185,3515,49.6,1585,0.159962581852198,0.0495790458372311,0.176656151419558,0.337126600284495,0.186198243573941,0.955380539037259,0.11956052122659,0.494207967915306,0.197856339169621,-1.48282709597008,-2.22234434782573
"132",9330131,300,4875,170,5.2,220,49713,2060,2500,60.4,1890,0.0615384615384615,0.0348717948717949,0.116402116402116,0.824,-1.53466286093719,-0.106566983505835,-0.704553071513832,-0.676620041409783,1.88615110090465,0.902422912019655,-0.803800615286166
"133",9330132,155,2755,80,4.3,55,93379,1205,1320,62,1125,0.0562613430127042,0.029038112522686,0.0488888888888889,0.912878787878788,-1.6269287403367,-0.527792169130168,-1.00123396490038,-1.98850525788603,6.39950233550253,1.33785053986269,-0.593645988243267
"134",9330133.01,175,2795,160,4.1,120,53519,1215,1400,69.3,1155,0.0626118067978533,0.0572450805008945,0.103896103896104,0.867857142857143,-1.51589634209291,1.50891202754854,-1.06716305231962,-0.919630982050865,2.27954217860537,1.11728420945659,0.365184497639958
"135",9330133.02,190,4210,260,5,130,81197,1820,1940,62.7,1770,0.0451306413301663,0.0617577197149644,0.0734463276836158,0.938144329896907,-1.82153948748222,1.83475035347189,-0.770482158933066,-1.5113166817213,5.14036147671374,1.4616293996973,-0.501703338911998
"136",9330134,425,5210,235,5.4,170,59206,2010,2370,57.6,1955,0.081573896353167,0.04510556621881,0.0869565217391304,0.848101265822785,-1.18436051254238,0.632369759586105,-0.638623984094599,-1.24879295850451,2.86735485829112,1.02049784593461,-1.17157121261124
"137",9330135,290,4075,185,6,150,65587,1580,1765,58.6,1600,0.0711656441717791,0.045398773006135,0.09375,0.895184135977337,-1.36633985142598,0.653540964328877,-0.440836721836897,-1.11678529086424,3.52689991000113,1.25116236052495,-1.04022457070943
"138",9330140.02,500,4135,155,5.1,210,39617,1695,2065,72.2,1570,0.120918984280532,0.0374848851269649,0.133757961783439,0.820823244552058,-0.496445484681847,0.0821130580043598,-0.737517615223449,-0.33936943417516,0.842620801255032,0.886859613712513,0.746089759155213
"139",9330140.03,485,2875,110,8.1,210,29919,625,1360,69,1155,0.168695652173913,0.0382608695652174,0.181818181818182,0.459558823529412,0.33888846820277,0.138143566606601,0.251418696065057,0.594514109635879,-0.159771913285577,-0.883017244695022,0.325780505069415
"140",9330140.04,370,2920,165,4.8,115,27600,1090,1285,72.3,1200,0.126712328767123,0.0565068493150685,0.0958333333333333,0.848249027237354,-0.395153838282266,1.45560751940529,-0.8364112463523,-1.07630293945456,-0.399465531043844,1.02122174647116,0.759224423345393
"141",9330141,855,5820,200,5.6,395,33957,1885,3080,68.4,2260,0.146907216494845,0.0343642611683849,0.174778761061947,0.612012987012987,-0.04206359282385,-0.143213815752732,-0.572694896675365,0.457727403344119,0.257598862267628,-0.136126379678053,0.246972519928329
"142",9330142.01,420,4490,265,7,245,31366,1690,2010,69.6,1790,0.0935412026726058,0.0590200445434298,0.136871508379888,0.840796019900497,-0.97512245275331,1.63707456941332,-0.111191284740728,-0.27886846420019,-0.0102088840073484,0.984708587567481,0.404588490210501
"143",9330142.02,390,3610,145,5.1,170,31230,1305,1665,69.1,1380,0.10803324099723,0.0401662049861496,0.123188405797101,0.783783783783784,-0.721741624980247,0.275719666628808,-0.737517615223449,-0.544752064423109,-0.024265948265703,0.705398942118857,0.338915169259595
"144",9330142.03,795,4635,215,6.4,255,28892,1680,2230,61.2,1750,0.171521035598705,0.04638619201726,0.145714285714286,0.753363228699552,0.388287867715383,0.724838256735219,-0.30897854699843,-0.107039782845646,-0.265923420589475,0.556365067398824,-0.698723301764716
"145",9330143.01,455,4050,205,6,185,29382,1355,1605,69.6,1580,0.112345679012346,0.0506172839506173,0.117088607594937,0.844236760124611,-0.646342354738639,1.03034726088837,-0.440836721836897,-0.66328046811023,-0.215276644952757,1.00156517831952,0.404588490210501
"146",9330143.02,635,3300,165,8.8,180,26508,960,1540,55.3,1190,0.192424242424242,0.05,0.151260504201681,0.623376623376623,0.753762463484745,0.985775833936847,0.482170502032376,0.000731720739116067,-0.512335488177103,-0.0804545895515139,-1.47366848898541
"147",9330143.03,355,3445,175,8.7,155,28522,1185,1560,54.8,1285,0.103047895500726,0.0507982583454282,0.120622568093385,0.759615384615385,-0.808906103871571,1.04341464585819,0.449205958322759,-0.594610213342492,-0.304166904233528,0.586995114053474,-1.53934180993631
"148",9330143.04,625,4165,220,9.7,170,28670,1440,1675,55,1580,0.150060024009604,0.0528211284513806,0.107594936708861,0.859701492537313,0.0130605353356273,1.18947742145719,0.778851395418927,-0.847757006179659,-0.288869510775907,1.07732871999691,-1.51307248155595
"149",9330144.03,335,1680,65,6.4,80,27629,540,680,72.8,650,0.199404761904762,0.0386904761904762,0.123076923076923,0.794117647058823,0.875810843749838,0.169163618717893,-0.30897854699843,-0.546918344097205,-0.396468068812283,0.756025752853961,0.824897744296299
"150",9330144.04,555,4185,180,7.2,230,26782,1180,2015,64.6,1520,0.132616487455197,0.043010752688172,0.151315789473684,0.58560794044665,-0.291924700863705,0.481112257808326,-0.0452621973214946,0.00180599808744919,-0.484014638127183,-0.265487806221641,-0.252144719298557
"151",9330144.05,260,1815,170,7.8,70,21985,560,760,55.8,635,0.143250688705234,0.09366391184573,0.110236220472441,0.736842105263158,-0.105994836818192,4.13855966268127,0.152525064936207,-0.79643282498449,-0.979836235533999,0.475426141937536,-1.4079951680345
"152",9330144.06,535,3775,170,7.4,215,27132,1270,1600,68.8,1475,0.141721854304636,0.0450331125827815,0.145762711864407,0.79375,-0.132725191601573,0.627138193234204,0.0206668900977393,-0.106098788720869,-0.447838369815241,0.754224606702808,0.299511176689052
"153",9330145,700,5795,365,9,270,26846,1900,2310,59.4,2170,0.120793787748059,0.0629853321829163,0.124423963133641,0.822510822510823,-0.49863443839021,1.92339098536485,0.548099589451609,-0.520743296606508,-0.477399549064427,0.895127256475453,-0.935147257187978
"154",9330146,775,4630,165,7.2,270,28219,1420,2005,68.6,1780,0.167386609071274,0.0356371490280778,0.151685393258427,0.708229426433915,0.316000975256134,-0.0513040419783687,-0.0452621973214946,0.00898796462967536,-0.335485216515009,0.335249265472446,0.27324184830869
"155",9330147.01,295,1775,100,9.9,65,26668,485,715,67.7,625,0.166197183098592,0.0563380281690141,0.104,0.678321678321678,0.295204884962813,1.44341766841092,0.844780482838162,-0.917612121928617,-0.495797765520215,0.188727692379004,0.15502987059706
"156",9330147.02,1210,7825,405,7,420,22156,2260,4280,60.6,2665,0.154632587859425,0.0517571884984026,0.157598499061914,0.52803738317757,0.093007882103557,1.11265487998735,-0.111191284740728,0.123888649618173,-0.96216154444445,-0.547532732615827,-0.777531286905803
"157",9330147.04,550,3855,205,6.7,220,23489,1430,2110,59.6,1355,0.142671854734112,0.053177691309987,0.162361623616236,0.677725118483412,-0.116115251038807,1.21522329641491,-0.210084915869579,0.216443440985929,-0.824381642559254,0.185805075616984,-0.908877928807615
"158",9330147.05,475,2860,150,9.2,115,22222,770,1355,60.9,1020,0.166083916083916,0.0524475524475524,0.112745098039216,0.568265682656827,0.293224508614437,1.16250310024113,0.614028676870843,-0.747681498599511,-0.955339733848484,-0.350449565389235,-0.73812729433526
"159",9330147.06,825,6045,270,7.7,315,29847,2315,3420,62.5,2080,0.136476426799007,0.0446650124069479,0.151442307692308,0.676900584795322,-0.224436980766619,0.600559258075431,0.11956052122659,0.00426444048074944,-0.167213888481177,0.181765588170647,-0.527972667292361
"160",9330148,655,4560,215,8.7,235,22230,1225,2405,53.1,1530,0.143640350877193,0.0471491228070175,0.15359477124183,0.509355509355509,-0.0991819288289124,0.779926217358108,0.449205958322759,0.0460900976687302,-0.954512847715639,-0.639057428171944,-1.76263110116939
"161",9330149.02,420,3615,150,6.9,180,26899,1185,1525,63.3,1375,0.116182572614108,0.04149377593361,0.130909090909091,0.777049180327869,-0.57925756962323,0.37157787167127,-0.144155828450345,-0.394727350266127,-0.471921428434333,0.672405328262739,-0.422895353770912
"162",9330149.03,605,5420,340,6.2,270,31132,1880,2330,63.9,2190,0.111623616236162,0.0627306273062731,0.123287671232877,0.8068669527897,-0.658967001447072,1.90499983848318,-0.374907634417664,-0.542823185261242,-0.0343953033930468,0.818486100069901,-0.344087368629825
"163",9330149.04,745,5670,315,7.7,280,28393,1975,2680,62.8,2130,0.131393298059965,0.0555555555555556,0.131455399061033,0.736940298507463,-0.313311115565673,1.38691867650054,0.11956052122659,-0.384111747745381,-0.317500443125644,0.475907202182149,-0.488568674721818
"164",9330149.05,205,1655,140,7.9,95,23627,480,610,55.3,590,0.123867069486405,0.0845921450151057,0.161016949152542,0.786885245901639,-0.444900750043634,3.48352628264917,0.185489608645824,0.190314360583909,-0.810117856767688,0.720593369552596,-1.47366848898541
"165",9330150,75,520,10,3.3,40,40414,250,290,79.3,215,0.144230769230769,0.0192307692307692,0.186046511627907,0.862068965517241,-0.0888589716430097,-1.23593837103132,-1.33087940199655,0.676677021587872,0.924999332239654,1.08892724837736,1.67865091665808
"166",9330151.01,930,5885,190,7.6,290,22230,1705,2445,59.5,2160,0.15802888700085,0.032285471537808,0.134259259259259,0.697341513292434,0.152389251966271,-0.293314300423011,0.0865959775169728,-0.329628457898237,-0.954512847715639,0.281908099323533,-0.922012592997796
"167",9330151.03,215,1725,90,9.3,115,22797,480,665,60.4,670,0.12463768115942,0.0521739130434783,0.171641791044776,0.721804511278195,-0.431427267623396,1.14274477233134,0.64699322058046,0.396771280497684,-0.895907293050293,0.40175520161971,-0.803800615286166
"168",9330151.04,1110,6235,225,7.5,325,22410,1840,2495,64.1,2450,0.178027265437049,0.0360866078588613,0.13265306122449,0.7374749498998,0.502043701449284,-0.0188505472391151,0.0536314338073561,-0.360839341071234,-0.935907909726641,0.478526522191392,-0.317818040249463
"169",9330160.01,260,3410,150,4.1,145,40591,1520,1595,69.6,1470,0.0762463343108504,0.0439882697947214,0.0986394557823129,0.952978056426332,-1.27750835345037,0.551694576147979,-1.06716305231962,-1.02177569061703,0.943294187928836,1.53430156938967,0.404588490210501
"170",9330160.02,705,5375,255,4.7,230,39512,2205,2945,63.6,2100,0.131162790697674,0.0474418604651163,0.10952380952381,0.748726655348047,-0.31734133857203,0.801063548291238,-0.869375790061917,-0.810276058762378,0.831767920761449,0.533649949608076,-0.383491361200368
"171",9330160.03,605,4215,240,4.7,190,38591,1710,2140,64.5,1665,0.143534994068802,0.0569395017793594,0.114114114114114,0.799065420560748,-0.101024002022736,1.4868474984915,-0.869375790061917,-0.721079423481333,0.736572654717739,0.780265476757325,-0.265279383488738
"172",9330160.04,430,2760,115,3.9,105,38939,1155,1525,64.6,1020,0.155797101449275,0.0416666666666667,0.102941176470588,0.757377049180328,0.113368400806294,0.384061570091302,-1.13309213973885,-0.938186681703889,0.77254220149647,0.576029245683026,-0.252144719298557
"173",9330161.01,615,2830,60,3,115,38496,820,1435,69.8,1100,0.217314487632509,0.0212014134275618,0.104545454545455,0.571428571428571,1.18894699674871,-1.09364660437037,-1.4297730331254,-0.907013106286809,0.726753381890212,-0.334954201558549,0.430857818590864
"174",9330161.02,780,3990,105,5.4,235,31738,1385,2155,70.5,1500,0.195488721804511,0.0263157894736842,0.156666666666667,0.642691415313225,0.807342250169869,-0.724359442255755,-0.638623984094599,0.105781721708102,0.0282413211699156,0.0141708462353245,0.522800467922133
"175",9330161.03,625,4630,90,5.8,175,38009,1860,2305,70.5,1855,0.134989200863931,0.019438444924406,0.0943396226415094,0.806941431670282,-0.250439847311277,-1.22094299977748,-0.506765809256131,-1.10532802159735,0.67641668855331,0.818850980859462,0.522800467922133
"176",9330161.05,545,3845,115,5,210,35295,1445,1850,71.3,1585,0.141742522756827,0.0299089726918075,0.132492113564669,0.781081081081081,-0.132363821488708,-0.464911090861125,-0.770482158933066,-0.363966800138485,0.395895567985852,0.692158083926599,0.627877781443582
"177",9330161.06,230,2015,70,1.6,65,37000,900,1015,74.5,795,0.114143920595533,0.0347394540942928,0.0817610062893082,0.886699507389163,-0.614901647042616,-0.116122743527203,-1.89127664506004,-1.34974976595769,0.572125675048312,1.20959516786346,1.04818703552938
"178",9330162.01,450,4040,160,6.2,185,34226,1520,1755,69.7,1615,0.111386138613861,0.0396039603960396,0.114551083591331,0.866096866096866,-0.663119093455686,0.235122395872108,-0.374907634417664,-0.712588438553968,0.28540290848452,1.10866040672067,0.417723154400684
"179",9330162.02,565,4525,200,4.4,190,32727,1680,1900,69.2,1850,0.124861878453039,0.0441988950276243,0.102702702702703,0.884210526315789,-0.427507370741466,0.566902920983595,-0.968269421190768,-0.942820591563185,0.130465119342803,1.19740135705223,0.352049833449778
"180",9330162.03,875,4720,175,7.7,250,26380,1465,2055,69.5,1835,0.185381355932203,0.0370762711864407,0.136239782016349,0.712895377128954,0.630623649655334,0.0526087976340101,0.11956052122659,-0.291143873149101,-0.525565666302613,0.358108306321923,0.391453826020321
"181",9330162.04,490,4310,175,6.1,175,36812,1680,1840,65.4,1785,0.11368909512761,0.0406032482598608,0.0980392156862745,0.91304347826087,-0.622853879225087,0.307276687233982,-0.407872178127281,-1.03343927325608,0.552693850926468,1.33865737740076,-0.147067405777106
"182",9330163.01,520,2665,85,6,155,31375,965,1160,74.4,1090,0.195121951219512,0.0318949343339587,0.142201834862385,0.831896551724138,0.800929581893112,-0.321513317157227,-0.440836721836897,-0.17529207229966,-0.00927863710789849,0.941109047006896,1.0350523713392
"183",9330163.04,560,3805,130,5.6,210,34910,1530,1725,74.8,1580,0.147174770039422,0.0341655716162943,0.132911392405063,0.88695652173913,-0.0373856491778408,-0.157560336261127,-0.572694896675365,-0.355819571327848,0.356101672842715,1.21085431137114,1.08759102809992
"184",9330163.05,625,3560,135,8.3,220,27141,1130,1645,67.6,1385,0.175561797752809,0.0379213483146067,0.15884476534296,0.68693009118541,0.45893711915306,0.113628193082068,0.317347783484291,0.148105508597067,-0.446908122915791,0.230901318754965,0.141895206406878
"185",9330163.06,585,2810,85,7,185,26208,755,1235,71.8,1115,0.208185053380783,0.0302491103202847,0.165919282511211,0.611336032388664,1.02932668965419,-0.440351211334089,-0.111191284740728,0.285574191825355,-0.543343718158767,-0.139442859945857,0.693551102394487
"186",9330163.07,485,3145,115,7.1,210,28398,1150,1445,69.9,1275,0.154213036565978,0.0365659777424483,0.164705882352941,0.795847750865052,0.085672388528007,0.0157626963543627,-0.0782267410311116,0.261995971853692,-0.316983639292616,0.764501734741739,0.443992482781046
"187",9330163.08,440,2645,70,2.3,170,30193,980,1220,68,1095,0.166351606805293,0.0264650283553875,0.155251141552511,0.80327868852459,0.297904850678838,-0.713583542594806,-1.66052483909272,0.0782759048598805,-0.131451063235657,0.800906771702357,0.194433863167603
"188",9330170.03,670,3115,185,3.8,100,39988,1330,2235,42.4,785,0.215088282504013,0.0593900481540931,0.127388535031847,0.595078299776286,1.15002371448741,1.66379094343857,-1.16605668344847,-0.463137132752526,0.88096764566569,-0.219091402803668,-3.16804016951878
"189",9330170.04,495,3995,190,5.4,165,41742,1470,2170,67.7,1455,0.123904881101377,0.0475594493116396,0.11340206185567,0.67741935483871,-0.4442396464717,0.809554134637901,-0.638623984094599,-0.734915687360558,1.06226243029182,0.184307103584837,0.15502987059706
"190",9330170.05,560,2165,80,5.9,60,27301,905,1595,42.3,555,0.258660508083141,0.0369515011547344,0.108108108108108,0.567398119122257,1.91184660908982,0.0435996887006356,-0.473801265546514,-0.83778530141915,-0.430370400258903,-0.354699861110819,-3.18117483370896
"191",9330170.06,795,5610,295,4.9,315,36817,2130,3080,67.3,2065,0.141711229946524,0.0525846702317291,0.152542372881356,0.691558441558442,-0.132910949366809,1.17240378742905,-0.803446702642683,0.0256403887479213,0.553210654759496,0.25357615120772,0.102491213836335
"192",9330180,1085,6140,260,4.3,230,38573,2295,2800,66.3,2460,0.17671009771987,0.0423452768729642,0.0934959349593496,0.819642857142857,0.479014156604116,0.433061102977747,-1.00123396490038,-1.12172216298738,0.734712160918839,0.881076757062565,-0.028855428065477
"193",9330181.01,890,5775,185,6.1,290,31497,2540,3250,49.6,2245,0.154112554112554,0.032034632034632,0.129175946547884,0.781538461538462,0.0839155392391196,-0.31142634526264,-0.407872178127281,-0.428404994621684,0.00333137641797842,0.694398844543751,-2.22234434782573
"194",9330181.03,380,3820,140,5.4,165,41222,1405,1900,64.8,1520,0.0994764397905759,0.0366492146596859,0.108552631578947,0.739473684210526,-0.871349935713704,0.021772877200005,-0.638623984094599,-0.829147530848094,1.00851483165694,0.488318556493155,-0.225875390918195
"195",9330181.04,810,5445,240,5.5,305,44775,2350,2750,60,2240,0.148760330578512,0.0440771349862259,0.136160714285714,0.854545454545454,-0.00966348664419327,0.558111150542493,-0.605659440384982,-0.292680280024323,1.37575563540645,1.05206868387979,-0.85633927204689
"196",9330181.05,1135,5570,180,5.3,360,29673,2475,3200,54.6,2035,0.203770197486535,0.0323159784560144,0.176904176904177,0.7734375,0.95213673086954,-0.291111526683322,-0.671588527804216,0.49902748223221,-0.185198661870542,0.65471128185162,-1.56561113831667
"197",9330181.06,820,3940,70,4,225,32515,1810,2075,53.9,1605,0.208121827411168,0.0177664974619289,0.14018691588785,0.872289156626506,1.02822123794622,-1.34166715616623,-1.10012759602924,-0.214445028134454,0.108552636822427,1.13899716581232,-1.65755378764794
"198",9330181.07,190,2535,140,3.2,90,49352,1125,1255,66.1,1075,0.0749506903353057,0.0552268244575937,0.0837209302325581,0.896414342629482,-1.30016157418226,1.36318241362695,-1.36384394570617,-1.31166544765038,1.84883786416005,1.2571892875014,-0.0551247564458397
"199",9330181.08,130,1870,60,6.4,50,37906,815,925,65.3,770,0.0695187165775401,0.0320855614973262,0.0649350649350649,0.881081081081081,-1.3951349641467,-0.307748947164271,-0.30897854699843,-1.67670352789424,0.665770529592939,1.18206983704014,-0.160202069967289
"200",9330181.09,435,4300,225,3.8,140,46767,1960,2070,58.9,1785,0.101162790697674,0.0523255813953488,0.0784313725490196,0.946859903381642,-0.841865540269452,1.15369609361467,-1.16605668344847,-1.41444963946483,1.5816502824847,1.50432801855026,-1.00082057813888
"201",9330182.01,485,2160,85,4,85,37020,715,950,74.3,870,0.224537037037037,0.0393518518518519,0.0977011494252874,0.752631578947368,1.31522706210306,0.216918719023095,-1.10012759602924,-1.04000841750106,0.574192890380423,0.552780629271253,1.02191770714902
"202",9330182.02,35,195,0,11.8,0,26364,80,105,79.1,75,0.179487179487179,0,0,0.761904761904762,0.527569043172337,-2.62450974913642,1.47110681332088,-2.93849110429986,-0.527219438568302,0.598211042467246,1.65238158827771
"203",9330182.03,300,2250,130,4.6,90,34887,835,980,70.9,960,0.133333333333333,0.0577777777777778,0.09375,0.852040816326531,-0.279391267131389,1.54737581352602,-0.902340333771534,-1.11678529086424,0.353724375210788,1.03979816687231,0.575339124682858
"204",9330182.04,105,1000,40,4.6,10,38297,415,420,75.1,405,0.105,0.04,0.0246913580246914,0.988095238095238,-0.774775235401177,0.263718717322193,-0.902340333771534,-2.45870027277772,0.706184589335708,1.70634476974788,1.12699502067047
"205",9330182.05,335,2030,90,5.2,110,33503,690,890,64.6,825,0.165024630541872,0.0443349753694581,0.133333333333333,0.775280898876405,0.274703811837425,0.576728698908841,-0.704553071513832,-0.347620614080318,0.210673074228709,0.663742309603889,-0.252144719298557
"206",9330182.06,230,885,70,2.3,40,31091,295,390,68.6,345,0.259887005649718,0.0790960451977401,0.115942028985507,0.756410256410256,1.9332908643229,3.08667648397383,-1.66052483909272,-0.685560243239388,-0.0386330948238743,0.571292814274194,0.27324184830869
"207",9330183.01,690,3885,125,4.2,270,31582,1520,1890,75.3,1610,0.177606177606178,0.0321750321750322,0.167701863354037,0.804232804232804,0.494681342838209,-0.301288653207678,-1.03419850861,0.320212462591179,0.01211704157945,0.8055810966952,1.15326434905083
"208",9330183.03,1010,4085,100,5.2,265,27445,1560,2215,66.2,1535,0.247246022031824,0.0244798041615667,0.172638436482085,0.704288939051919,1.7122741362947,-0.856928068317196,-0.704553071513832,0.416137624893195,-0.415486449867704,0.315944354658089,-0.0419900922556574
"209",9330183.04,285,1295,15,6.2,90,25941,425,590,67.1,505,0.22007722007722,0.0115830115830116,0.178217821782178,0.720338983050847,1.2372509977509,-1.78815015460208,-0.374907634417664,0.524553610350022,-0.570941042842449,0.394575406588735,0.076221885455972
"210",9330183.05,440,3570,95,4,130,38235,1580,1675,72.9,1550,0.123249299719888,0.0266106442577031,0.0838709677419355,0.943283582089552,-0.455701923164136,-0.703069242738884,-1.10012759602924,-1.30874998948434,0.699776221806164,1.48680720021121,0.838032408486482
"211",9330183.06,350,1725,35,5.4,140,30348,795,905,75,755,0.202898550724638,0.0202898550724638,0.185430463576159,0.878453038674033,0.936896736804662,-1.15946632412118,-0.638623984094599,0.664706266204138,-0.115430144411797,1.16919474841121,1.11386035648029
"212",9330183.07,865,4500,125,3.6,160,33501,1850,2045,71.6,1895,0.192222222222222,0.0277777777777778,0.0844327176781003,0.904645476772616,0.750230313978365,-0.61879553631794,-1.2319857708677,-1.29783432949065,0.210466352695498,1.29751458108315,0.667281774014125
